Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
9439,2,27,vehicle_java.jpg,vehicle_java.jpg,237707944,60,737.1926667,114.99866670000002,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,55,2,2,B,stage1
9440,2,27,vehicle_java.jpg,vehicle_java.jpg,237795942,84,741.1509524,131.7309524,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,55,3,2,B,stage1
9441,2,27,vehicle_java.jpg,vehicle_java.jpg,238092119,184,677.9110870000001,110.6276087,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,55,2,1,B,stage1
9442,2,27,vehicle_java.jpg,vehicle_java.jpg,238220073,124,683.6816129,114.21451609999998,670,99,67,18,String,6,class->block->decl_stmt->decl->type->name,55,2,1,B,stage1
9443,2,27,vehicle_java.jpg,vehicle_java.jpg,238452039,64,764.53,104.1375,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,55,2,2,B,stage1
9444,2,27,vehicle_java.jpg,vehicle_java.jpg,238524044,68,775.8411765,109.6870588,747,99,91,18,producer,8,class->block->decl_stmt->decl->name,55,2,2,B,stage1
9445,2,27,vehicle_java.jpg,vehicle_java.jpg,238816037,64,723.68,124.546875,717,137,88,22,topSpeed,8,class->block->decl_stmt->decl->name,55,3,2,B,stage1
9446,2,27,vehicle_java.jpg,vehicle_java.jpg,239371763,208,813.6894231000001,145.3078846,817,137,6,22,",",1,class->block->decl_stmt,55,3,3,B,stage1
9447,2,27,vehicle_java.jpg,vehicle_java.jpg,239487840,64,884.840625,158.50875,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,55,3,4,B,stage1
9448,2,27,vehicle_java.jpg,vehicle_java.jpg,239619916,92,739.2426087,205.4426087,749,201,82,22,Vehicle,7,class->block->constructor->name,55,4,2,B,stage1
9449,2,27,vehicle_java.jpg,vehicle_java.jpg,239755913,132,740.4548485,204.5624242,749,201,82,22,Vehicle,7,class->block->constructor->name,55,4,2,B,stage1
9450,2,27,vehicle_java.jpg,vehicle_java.jpg,239975921,120,700.3116667,198.4356667,669,201,68,22,public,6,class->block->constructor->specifier,55,4,1,B,stage1
9451,2,27,vehicle_java.jpg,vehicle_java.jpg,240103908,100,819.3116,153.6472,817,137,6,22,",",1,class->block->decl_stmt,55,3,3,B,stage1
9452,2,27,vehicle_java.jpg,vehicle_java.jpg,240195882,88,815.0668182000001,154.6022727,817,137,6,22,",",1,class->block->decl_stmt,55,3,3,B,stage1
9453,2,27,vehicle_java.jpg,vehicle_java.jpg,240431865,64,892.608125,157.428125,838,137,135,22,currentSpeed,12,class->block->decl_stmt->decl->name,55,3,4,B,stage1
9454,2,27,vehicle_java.jpg,vehicle_java.jpg,240659829,100,703.1128,203.644,669,201,68,22,public,6,class->block->constructor->specifier,55,4,1,B,stage1
9455,2,27,vehicle_java.jpg,vehicle_java.jpg,240775751,56,705.035,209.9657143,669,201,68,22,public,6,class->block->constructor->specifier,55,4,1,B,stage1
9456,2,27,vehicle_java.jpg,vehicle_java.jpg,240903774,68,710.5052941,211.3982353,669,201,68,22,public,6,class->block->constructor->specifier,55,4,1,B,stage1
9457,2,27,vehicle_java.jpg,vehicle_java.jpg,241167897,168,797.3638095,204.3669048,749,201,82,22,Vehicle,7,class->block->constructor->name,55,4,2,B,stage1
9458,2,27,vehicle_java.jpg,vehicle_java.jpg,241295852,96,890.8345832999998,190.2816667,861,201,66,22,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,55,4,4,B,stage1
9459,2,27,vehicle_java.jpg,vehicle_java.jpg,241371806,72,892.575,202.4588889,861,201,66,22,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,55,4,4,B,stage1
9460,2,27,vehicle_java.jpg,vehicle_java.jpg,241803743,56,825.1064286000001,253.335,732,247,143,18,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,55,5,1,B,stage1
9461,2,27,vehicle_java.jpg,vehicle_java.jpg,241891731,60,780.0419999999999,239.6206667,732,247,143,18,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,55,5,1,B,stage1
