Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
52664,5,169,rectangle_java.jpg,rectangle_java.jpg,2272565652,88,642.3568182,179.24818180000003,616,173,55,19,class,5,class,75,1,2,A,stage1
52665,5,169,rectangle_java.jpg,rectangle_java.jpg,2272709619,136,638.6647059,177.1967647,616,173,55,19,class,5,class,75,1,2,A,stage1
52666,5,169,rectangle_java.jpg,rectangle_java.jpg,2272801605,64,706.839375,215.57,707,215,33,19,int,3,class->block->decl_stmt->decl->type->name,75,2,2,A,stage1
52667,5,169,rectangle_java.jpg,rectangle_java.jpg,2272897608,88,708.6318182,210.7990909,707,215,33,19,int,3,class->block->decl_stmt->decl->type->name,75,2,2,A,stage1
52668,5,169,rectangle_java.jpg,rectangle_java.jpg,2273489526,248,647.0606452000001,222.93403230000004,616,215,80,19,private,7,class->block->decl_stmt->decl->type->specifier,75,2,1,A,stage1
52669,5,169,rectangle_java.jpg,rectangle_java.jpg,2273769597,96,741.03625,244.6883333,695,257,101,19,Rectangle,9,class->block->constructor->name,75,3,2,A,stage1
52670,5,169,rectangle_java.jpg,rectangle_java.jpg,2273937390,164,739.222439,250.1319512,695,257,101,19,Rectangle,9,class->block->constructor->name,75,3,2,A,stage1
52671,5,169,rectangle_java.jpg,rectangle_java.jpg,2274109414,116,691.1141379,246.8693103,695,257,101,19,Rectangle,9,class->block->constructor->name,75,3,2,A,stage1
52672,5,169,rectangle_java.jpg,rectangle_java.jpg,2274273475,152,790.8863158,249.7755263,695,257,101,19,Rectangle,9,class->block->constructor->name,75,3,2,A,stage1
52673,5,169,rectangle_java.jpg,rectangle_java.jpg,2275049487,124,835.9541935,248.9141935,830,257,34,19,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,75,3,4,A,stage1
52674,5,169,rectangle_java.jpg,rectangle_java.jpg,2275213494,160,810.0205,248.8615,811,257,7,19,(,1,class->block->constructor->parameter_list,75,3,3,A,stage1
52675,5,169,rectangle_java.jpg,rectangle_java.jpg,2275289507,72,839.7755556,246.6577778,830,257,34,19,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,75,3,4,A,stage1
52676,5,169,rectangle_java.jpg,rectangle_java.jpg,2275497450,204,841.9333332999998,248.22078430000005,830,257,34,19,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,75,3,4,A,stage1
52677,5,169,rectangle_java.jpg,rectangle_java.jpg,2275569396,68,782.0476471,253.5823529,695,257,101,19,Rectangle,9,class->block->constructor->name,75,3,2,A,stage1
52678,5,169,rectangle_java.jpg,rectangle_java.jpg,2275889356,316,778.3991139,247.9944304,695,257,101,19,Rectangle,9,class->block->constructor->name,75,3,2,A,stage1
52679,5,169,rectangle_java.jpg,rectangle_java.jpg,2276401349,64,828.874375,212.47875,807,215,23,19,y1,2,class->block->decl_stmt->decl->name,75,2,5,A,stage1
52680,5,169,rectangle_java.jpg,rectangle_java.jpg,2276625340,76,835.1026316000001,227.03210530000004,842,215,7,19,",",1,class->block->decl_stmt,75,2,6,A,stage1
52681,5,169,rectangle_java.jpg,rectangle_java.jpg,2277385248,264,938.6483333,264.5412121,931,257,33,19,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,75,3,7,A,stage1
52682,5,169,rectangle_java.jpg,rectangle_java.jpg,2277661231,76,717.9078947,302.5868421,677,299,78,16,this.x1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,4,1,A,stage1
52683,5,169,rectangle_java.jpg,rectangle_java.jpg,2277833214,168,724.2630952000001,310.90714289999994,677,299,78,16,this.x1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,4,1,A,stage1
52684,5,169,rectangle_java.jpg,rectangle_java.jpg,2277905220,68,721.2676471,308.5288235,677,299,78,16,this.x1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,4,1,A,stage1
52685,5,169,rectangle_java.jpg,rectangle_java.jpg,2278681033,108,1065.286296,251.0244444,1076,257,22,19,x2,2,class->block->constructor->parameter_list->parameter->decl->type->name,75,3,11,A,stage1
52686,5,169,rectangle_java.jpg,rectangle_java.jpg,2279109064,292,692.5679452,330.1032877,677,342,78,19,this.y1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,5,1,A,stage1
52687,5,169,rectangle_java.jpg,rectangle_java.jpg,2279621104,180,707.3422222,334.8753333,677,342,78,19,this.y1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,5,1,A,stage1
52688,5,169,rectangle_java.jpg,rectangle_java.jpg,2279901098,256,731.9520312999999,381.5342188,677,384,78,16,this.x2,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,6,1,A,stage1
52689,5,169,rectangle_java.jpg,rectangle_java.jpg,2279961112,56,728.9064286,374.6885714,677,384,78,16,this.x2,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,6,1,A,stage1
52690,5,169,rectangle_java.jpg,rectangle_java.jpg,2280265004,248,715.8251613,508.6396774,696,511,33,19,int,3,class->block->function->type->name,75,9,2,A,stage1
52691,5,169,rectangle_java.jpg,rectangle_java.jpg,2280340980,72,710.1927778,502.9205556,696,511,33,19,int,3,class->block->function->type->name,75,9,2,A,stage1
52692,5,169,rectangle_java.jpg,rectangle_java.jpg,2281012976,108,694.6544444,513.2374074,696,511,33,19,int,3,class->block->function->type->name,75,9,2,A,stage1
52693,5,169,rectangle_java.jpg,rectangle_java.jpg,2281200946,184,697.1926087,511.818913,696,511,33,19,int,3,class->block->function->type->name,75,9,2,A,stage1
52694,5,169,rectangle_java.jpg,rectangle_java.jpg,2281420937,184,751.7573913,520.5608696,739,511,58,19,width,5,class->block->function->name,75,9,3,A,stage1
52695,5,169,rectangle_java.jpg,rectangle_java.jpg,2281604883,180,750.64,507.0262222,739,511,58,19,width,5,class->block->function->name,75,9,3,A,stage1
52696,5,169,rectangle_java.jpg,rectangle_java.jpg,2281728707,104,917.23,506.5511538,875,511,68,19,return,6,class->block->function->block->block_content->return->expr->name->name,75,9,7,A,stage1
52697,5,169,rectangle_java.jpg,rectangle_java.jpg,2281876738,68,700.6994118,432.7911765,677,426,78,19,this.y2,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,7,1,A,stage1
52698,5,169,rectangle_java.jpg,rectangle_java.jpg,2281984829,104,697.7642308,442.175,677,426,78,19,this.y2,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,75,7,1,A,stage1
52699,5,169,rectangle_java.jpg,rectangle_java.jpg,2282480789,92,742.05,501.8065217,739,511,58,19,width,5,class->block->function->name,75,9,3,A,stage1
52700,5,169,rectangle_java.jpg,rectangle_java.jpg,2282804816,60,693.6160000000001,551.8846667,696,553,33,19,int,3,class->block->function->type->name,75,10,2,A,stage1
52701,5,169,rectangle_java.jpg,rectangle_java.jpg,2283152811,116,734.8686207000001,252.1724138,695,257,101,19,Rectangle,9,class->block->constructor->name,75,3,2,A,stage1
52702,5,169,rectangle_java.jpg,rectangle_java.jpg,2283268694,112,734.4085713999999,262.5925,695,257,101,19,Rectangle,9,class->block->constructor->name,75,3,2,A,stage1
52703,5,169,rectangle_java.jpg,rectangle_java.jpg,2283432568,100,803.5556,553.1872,740,553,68,19,height,6,class->block->function->name,75,10,3,A,stage1
52704,5,169,rectangle_java.jpg,rectangle_java.jpg,2283620723,148,989.8954054,560.3997297000001,964,553,78,19,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,75,10,8,A,stage1
52705,5,169,rectangle_java.jpg,rectangle_java.jpg,2283724709,72,923.4777778,543.515,886,553,68,19,return,6,class->block->function->block->block_content->return,75,10,7,A,stage1
52706,5,169,rectangle_java.jpg,rectangle_java.jpg,2283920691,144,890.9508332999999,556.9730556,886,553,68,19,return,6,class->block->function->block->block_content->return,75,10,7,A,stage1
52707,5,169,rectangle_java.jpg,rectangle_java.jpg,2284416678,128,1037.69875,506.4609375,1043,511,11,19,-,1,class->block->function->block->block_content->return->expr->name->name,75,9,9,A,stage1
52708,5,169,rectangle_java.jpg,rectangle_java.jpg,2284612740,128,756.6775,506.9696875,739,511,58,19,width,5,class->block->function->name,75,9,3,A,stage1
52709,5,169,rectangle_java.jpg,rectangle_java.jpg,2285248611,200,968.2862,510.977,953,511,78,19,this.x2,7,class->block->function->block->block_content->return->expr->name->name->operator->name->operator,75,9,8,A,stage1
52710,5,169,rectangle_java.jpg,rectangle_java.jpg,2285408546,144,898.9436111,501.6855556,875,511,68,19,return,6,class->block->function->block->block_content->return->expr->name->name,75,9,7,A,stage1
52711,5,169,rectangle_java.jpg,rectangle_java.jpg,2286100547,64,981.68625,502.496875,953,511,78,19,this.x2,7,class->block->function->block->block_content->return->expr->name->name->operator->name->operator,75,9,8,A,stage1
52712,5,169,rectangle_java.jpg,rectangle_java.jpg,2286248519,144,988.6738889,500.1561111,953,511,78,19,this.x2,7,class->block->function->block->block_content->return->expr->name->name->operator->name->operator,75,9,8,A,stage1
52713,5,169,rectangle_java.jpg,rectangle_java.jpg,2286852435,104,742.2453846,511.5780768999999,739,511,58,19,width,5,class->block->function->name,75,9,3,A,stage1
52714,5,169,rectangle_java.jpg,rectangle_java.jpg,2287056429,200,741.466,524.34,739,511,58,19,width,5,class->block->function->name,75,9,3,A,stage1
