Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
23535,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2627477014,68,1070.241765,282.5217647,1068,268,6,20,",",1,class->block->constructor->parameter_list,65,4,9,B,stage1
23536,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2627637003,76,1052.777368,286.9721053,1048,268,9,20,t,1,class->block->constructor->parameter_list->parameter->decl->type->name,65,4,8,B,stage1
23537,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2628216869,88,919.0681818,296.9722727,925,306,11,16,p,1,class->block->constructor->block->block_content->expr_stmt->expr->name->name,65,5,3,B,stage1
23538,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2628464915,80,936.4685,293.575,946,306,6,16,;,1,class->block->constructor->block->block_content->expr_stmt,65,5,4,B,stage1
23539,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2628568898,100,930.7156,280.1492,875,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,65,4,4,B,stage1
23540,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2628568898,100,930.7156,280.1492,941,268,11,20,p,1,class->block->constructor->specifier,65,4,5,B,stage1
23541,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2628692905,120,917.387,278.936,875,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,65,4,4,B,stage1
23542,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2628796919,100,935.812,268.1516,941,268,11,20,p,1,class->block->constructor->specifier,65,4,5,B,stage1
23543,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2629392872,56,1038.386429,269.2578571,981,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,65,4,7,B,stage1
23544,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2629392872,56,1038.386429,269.2578571,1048,268,9,20,t,1,class->block->constructor->parameter_list->parameter->decl->type->name,65,4,8,B,stage1
23545,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2630672751,96,857.03125,216.4783333,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,65,3,4,B,stage1
23546,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2630908716,96,950.4429167000002,297.7904167,946,306,6,16,;,1,class->block->constructor->block->block_content->expr_stmt,65,5,4,B,stage1
23547,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2631028754,108,1009.183704,265.9418519,981,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,65,4,7,B,stage1
23548,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2631276771,80,1009.823,274.271,981,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,65,4,7,B,stage1
23549,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2631572800,84,1077.272381,283.9333333,1086,268,29,20,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,65,4,10,B,stage1
23550,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2631664736,72,1080.339444,277.4077778,1086,268,29,20,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,65,4,10,B,stage1
23551,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2632596664,72,855.3494444,255.5877778,859,268,6,20,(,1,class->block->constructor->parameter_list,65,4,3,B,stage1
23552,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2634088531,76,986.8868421,269.4694737,981,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,65,4,7,B,stage1
23553,2,66,vehicle_java2.jpg,vehicle_java2.jpg,2634472429,80,832.4435,338.415,772,343,88,16,this.type,9,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,65,6,1,B,stage1
