Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
8966,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8425392551,112,885.7396428999999,189.7846429,885,180,38,16,type,4,class->block->decl_stmt->decl->name,75,2,4,B,stage1
8967,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8425744512,60,809.1133332999999,151.344,776,143,68,16,Vehicle,7,class->name,75,1,3,B,stage1
8968,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8426160473,80,738.946,181.4495,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
8969,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8426552469,64,790.77125,185.2725,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,75,2,2,B,stage1
8970,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8426644469,88,792.5531818,182.58318180000003,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,75,2,2,B,stage1
8971,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8427268321,56,893.1128571,173.3892857,885,180,38,16,type,4,class->block->decl_stmt->decl->name,75,2,4,B,stage1
8972,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8427384373,60,901.6513333,186.0386667,885,180,38,16,type,4,class->block->decl_stmt->decl->name,75,2,4,B,stage1
8973,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8428180310,144,727.6422222,182.3819444,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
8974,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8428312340,128,723.5309375,188.51125,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
8975,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8428444341,72,762.5838888999999,175.8366667,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
8976,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8428508319,60,769.7866667000001,190.8306667,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
8977,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8428508319,60,769.7866667000001,190.8306667,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,75,2,2,B,stage1
8978,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8428684367,92,728.086087,186.6747826,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
8979,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8428820392,132,724.1963636,173.3666667,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
8980,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8429884181,108,915.3585185,192.7462963,885,180,38,16,type,4,class->block->decl_stmt->decl->name,75,2,4,B,stage1
8981,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8429964198,76,912.0294737,184.6552632,885,180,38,16,type,4,class->block->decl_stmt->decl->name,75,2,4,B,stage1
8982,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8430096206,128,917.321875,184.9478125,885,180,38,16,type,4,class->block->decl_stmt->decl->name,75,2,4,B,stage1
8983,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8430236215,104,875.8184615,187.7019231,885,180,38,16,type,4,class->block->decl_stmt->decl->name,75,2,4,B,stage1
8984,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8430372194,80,878.4875,190.087,885,180,38,16,type,4,class->block->decl_stmt->decl->name,75,2,4,B,stage1
8985,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8430620075,216,928.727963,188.5251852,934,180,6,16,;,1,class->block->decl_stmt,75,2,5,B,stage1
8986,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8431160005,84,741.4790476,278.9690476,711,268,59,20,public,6,class->block->constructor->specifier,75,4,1,B,stage1
8987,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8431228006,64,742.035625,275.876875,711,268,59,20,public,6,class->block->constructor->specifier,75,4,1,B,stage1
8988,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8431348011,68,729.8817647000001,275.1811765,711,268,59,20,public,6,class->block->constructor->specifier,75,4,1,B,stage1
8989,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8432476004,60,911.8706667,285.3066667,875,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,75,4,4,B,stage1
8990,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8432843868,96,928.05625,268.6079167,875,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,75,4,4,B,stage1
8991,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8433511979,56,949.4214286,230.9764286,856,216,116,16,currentSpeed,12,class->block->decl_stmt->decl->name,75,3,4,B,stage1
8992,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8434171927,76,1014.505263,266.4663158,981,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,75,4,7,B,stage1
8993,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8434451877,84,1083.787143,282.27714289999994,1086,268,29,20,int,3,class->block->constructor->parameter_list->parameter->decl->type->name,75,4,10,B,stage1
8994,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8434679814,56,1059.940714,258.37,1068,268,6,20,",",1,class->block->constructor->parameter_list,75,4,9,B,stage1
8995,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8435087818,92,925.8526087,296.1204348,925,306,11,16,p,1,class->block->constructor->block->block_content->expr_stmt->expr->name->name,75,5,3,B,stage1
8996,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8435227820,108,964.2474074,281.0914815,963,268,5,20,",",1,class->block->constructor->parameter_list,75,4,6,B,stage1
8997,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8435443811,68,969.7611765,262.3876471,981,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,75,4,7,B,stage1
8998,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8435635819,84,928.267619,260.6638095,875,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,75,4,4,B,stage1
8999,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8435699799,60,930.9646667000002,268.8213333,875,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,75,4,4,B,stage1
9000,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8435699799,60,930.9646667000002,268.8213333,941,268,11,20,p,1,class->block->constructor->specifier,75,4,5,B,stage1
9001,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8435903848,164,902.5826829,271.8609756,875,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,75,4,4,B,stage1
9002,5,25,vehicle_java2.jpg,vehicle_java2.jpg,8435967865,60,904.5326667000002,273.434,875,268,58,20,String,6,class->block->constructor->parameter_list->parameter->decl->type->name,75,4,4,B,stage1
